,userId,reviewId
6755,21,1814
6756,2,2013
6757,23,795
6758,49,880
6759,27,1267
6760,14,1404
6761,7,881
6762,0,459
6763,14,773
6764,44,306
6765,20,164
6766,28,2118
6767,7,889
6768,1,1553
6769,33,1385
6770,8,172
6771,10,1116
6772,17,701
6773,7,763
6774,2,1950
6775,24,365
6776,9,2016
6777,46,248
6778,20,647
6779,43,1224
6780,20,601
6781,29,718
6782,4,1476
6783,43,301
6784,34,1539
6785,15,965
6786,37,750
6787,27,627
6788,16,825
6789,29,1298
6790,27,2107
6791,40,2153
6792,16,1050
6793,47,1000
6794,48,818
6795,5,1595
6796,26,1805
6797,16,1695
6798,31,1319
6799,43,838
6800,1,2035
6801,12,1211
6802,1,306
6803,16,1455
6804,38,1978
6805,2,1324
6806,14,1456
6807,21,2143
6808,27,1279
6809,49,368
6810,21,1884
6811,17,259
6812,20,1152
6813,17,253
6814,8,299
6815,13,1808
6816,46,1129
6817,37,1797
6818,34,1454
6819,33,1249
6820,9,1601
6821,14,1688
6822,0,105
6823,42,673
6824,45,2174
6825,35,522
6826,48,1410
6827,43,674
6828,36,1505
6829,34,945
6830,36,505
6831,14,113
6832,10,1963
6833,48,2140
6834,16,759
6835,34,1417
6836,45,1090
6837,1,1842
6838,48,1032
6839,20,1025
6840,5,167
6841,33,806
6842,34,1639
6843,14,1983
6844,1,1056
6845,12,1683
6846,31,1859
6847,19,1626
6848,3,2042
6849,29,1888
6850,31,1299
6851,24,951
6852,18,143
6853,10,1080
6854,3,1418
6855,7,895
6856,21,642
6857,35,537
6858,4,747
6859,30,232
6860,20,1771
6861,41,1952
6862,23,1633
6863,5,359
6864,37,1301
6865,33,651
6866,6,1221
6867,31,143
6868,43,1202
6869,47,398
6870,13,1682
6871,3,278
6872,28,1580
6873,4,375
6874,46,1010
6875,44,600
6876,34,1603
6877,31,1848
6878,44,1890
6879,44,801
6880,8,995
6881,17,802
6882,47,1559
6883,44,631
6884,31,911
6885,32,1133
6886,11,1255
6887,49,2121
6888,33,1389
6889,11,2220
6890,15,1030
6891,5,983
6892,24,675
6893,15,1739
6894,47,1114
6895,18,729
6896,48,10
6897,3,1610
6898,29,811
6899,16,278
6900,42,314
6901,43,631
6902,0,2204
6903,15,379
6904,42,1771
6905,24,1286
6906,8,1700
6907,48,2006
6908,46,487
6909,23,285
6910,39,1807
6911,34,1635
6912,34,584
6913,7,187
6914,25,660
6915,23,814
6916,49,1522
6917,47,1840
6918,11,582
6919,21,1076
6920,5,1001
6921,43,440
6922,31,2118
6923,12,1585
6924,19,1030
6925,45,706
6926,18,1270
6927,15,1119
6928,30,1725
6929,32,1738
6930,7,784
6931,6,894
6932,20,832
6933,10,2
6934,18,935
6935,40,1286
6936,38,949
6937,8,1629
6938,7,127
6939,34,761
6940,19,1984
6941,18,1709
6942,37,270
6943,30,328
6944,16,771
6945,11,45
6946,23,994
6947,46,51
6948,12,627
6949,31,286
6950,34,1863
6951,36,1225
6952,7,1769
6953,46,55
6954,33,1150
6955,46,340
6956,38,1515
6957,39,857
6958,32,888
6959,35,512
6960,39,1438
6961,25,917
6962,35,642
6963,31,1449
6964,13,117
6965,49,1202
6966,40,90
6967,2,1707
6968,11,2200
6969,47,37
6970,18,1463
6971,23,1864
6972,25,408
6973,40,431
6974,14,1872
6975,4,531
6976,18,1989
6977,0,260
6978,20,1588
6979,25,1971
6980,14,1250
6981,20,2046
6982,34,1029
6983,0,1489
6984,7,1277
6985,4,311
6986,25,813
6987,6,511
6988,21,918
6989,4,1083
6990,28,1902
6991,20,1611
6992,17,995
6993,32,1389
6994,20,1044
6995,8,759
6996,39,1514
6997,10,1330
6998,25,90
6999,22,1236
7000,45,211
7001,27,1603
7002,21,577
7003,46,875
7004,36,1592
7005,43,876
7006,47,1416
7007,17,562
7008,40,2046
7009,2,738
7010,29,578
7011,26,449
7012,7,1514
7013,46,315
7014,45,1460
7015,42,917
7016,26,918
7017,23,98
7018,38,1279
7019,19,1949
7020,6,1998
7021,14,1622
7022,2,1846
7023,39,1923
7024,29,399
7025,18,1069
7026,5,687
7027,26,1106
7028,0,185
7029,41,849
7030,22,2179
7031,39,201
7032,15,477
7033,27,478
7034,1,2161
7035,7,960
7036,17,1099
7037,14,750
7038,38,309
7039,14,1507
7040,42,775
7041,14,1459
7042,13,2144
7043,27,640
7044,49,0
7045,38,1752
7046,47,1113
7047,12,572
7048,38,1525
7049,30,2038
7050,48,1705
7051,24,73
7052,19,1078
7053,4,1333
7054,24,1260
7055,24,350
7056,10,1050
7057,14,1511
7058,43,858
7059,29,1099
7060,9,372
7061,2,2178
7062,29,1310
7063,37,365
7064,0,750
7065,13,706
7066,3,1554
7067,31,496
7068,9,1738
7069,4,1744
7070,25,604
7071,38,574
7072,14,1794
7073,36,476
7074,46,1339
7075,42,576
7076,34,2077
7077,22,1101
7078,19,1198
7079,6,950
7080,34,789
7081,31,1214
7082,29,1922
7083,26,1462
7084,27,1101
7085,29,1637
7086,24,1680
7087,45,141
7088,26,1752
7089,11,1532
7090,43,1653
7091,11,1910
7092,39,1840
7093,4,410
7094,23,1287
7095,28,1249
7096,14,531
7097,39,897
7098,20,1097
7099,22,2099
7100,6,340
7101,4,1073
7102,43,1391
7103,5,375
7104,5,387
7105,10,961
7106,34,1219
7107,32,816
7108,26,1652
7109,32,145
7110,38,528
7111,40,1146
7112,34,192
7113,42,1527
7114,46,497
7115,22,2023
7116,47,903
7117,5,342
7118,49,555
7119,2,1193
7120,48,148
7121,45,973
7122,11,549
7123,35,1125
7124,40,781
7125,8,839
7126,44,1112
7127,3,582
7128,17,1513
7129,23,335
7130,2,2089
7131,36,506
7132,11,512
7133,34,547
7134,11,796
7135,46,1395
7136,15,2138
7137,24,271
7138,48,1846
7139,0,651
7140,47,851
7141,3,2163
7142,13,1355
7143,3,1865
7144,13,581
7145,24,987
7146,44,2142
7147,43,540
7148,28,1547
7149,31,889
7150,39,870
7151,13,2164
7152,12,1085
7153,6,1114
7154,17,1984
7155,29,1855
7156,2,1943
7157,30,1234
7158,1,2145
7159,19,2145
7160,25,1313
7161,23,542
7162,1,883
7163,37,2221
7164,29,1307
7165,6,1958
7166,39,531
7167,15,926
7168,12,106
7169,3,570
7170,13,1442
7171,34,1491
7172,0,1077
7173,49,878
7174,26,2129
7175,39,409
7176,24,1866
7177,29,2001
7178,32,1221
7179,17,1806
7180,15,153
7181,3,13
7182,12,1030
7183,7,1275
7184,41,1088
7185,32,81
7186,2,1715
7187,40,114
7188,15,232
7189,24,159
7190,45,1448
7191,2,1449
7192,21,271
7193,20,1372
7194,47,1770
7195,5,335
7196,48,627
7197,37,730
7198,29,236
7199,22,296
7200,13,2005
7201,36,785
7202,11,1269
7203,27,566
7204,0,856
7205,31,1251
7206,14,48
7207,37,1399
7208,16,406
7209,46,1671
7210,41,86
7211,24,35
7212,40,24
7213,35,2159
7214,31,2063
7215,4,944
7216,36,175
7217,8,2103
7218,12,116
7219,23,1906
7220,32,1299
7221,16,1658
7222,34,1000
7223,32,1552
7224,28,1459
7225,25,1512
7226,28,1509
7227,38,1086
7228,38,336
7229,13,2106
7230,31,409
7231,5,60
7232,22,41
7233,31,2183
7234,28,2132
7235,15,1057
7236,3,1746
7237,22,894
7238,40,1095
7239,27,1798
7240,11,1850
7241,16,2133
7242,42,103
7243,46,1410
7244,48,657
7245,20,1896
7246,23,454
7247,0,681
7248,18,204
7249,38,1693
7250,34,1321
7251,26,2206
7252,22,1596
7253,12,799
7254,20,445
7255,13,665
7256,29,160
7257,41,954
7258,44,786
7259,17,1783
7260,17,275
7261,18,984
7262,28,1036
7263,23,1709
7264,46,181
7265,38,1648
7266,24,571
7267,5,89
7268,48,1610
7269,16,1955
7270,9,1545
7271,28,818
7272,7,1888
7273,43,2002
7274,36,1601
7275,27,53
7276,12,48
7277,8,336
7278,40,1310
7279,12,66
7280,18,1553
7281,15,414
7282,2,615
7283,14,529
7284,23,115
7285,21,1736
7286,17,1569
7287,24,1365
7288,16,554
7289,18,1076
7290,38,9
7291,31,1908
7292,19,1969
7293,38,2139
7294,11,1973
7295,3,819
7296,8,447
7297,10,1422
7298,21,1983
7299,32,1652
7300,0,849
7301,2,281
7302,44,478
7303,3,859
7304,1,1869
7305,13,2128
7306,37,909
7307,26,777
7308,32,465
7309,2,1711
7310,27,2072
7311,8,240
7312,33,254
7313,49,385
7314,29,1059
7315,43,1942
7316,44,1638
7317,40,154
7318,18,1374
7319,14,248
7320,44,970
7321,46,1201
7322,42,1153
7323,18,1660
7324,48,2092
7325,12,828
7326,8,329
7327,35,1674
7328,12,1338
7329,26,1886
7330,22,972
7331,1,1415
7332,33,1673
7333,1,1233
7334,8,1324
7335,39,2015
7336,48,13
7337,19,1502
7338,12,1992
7339,32,1108
7340,45,914
7341,41,228
7342,0,2201
7343,18,1184
7344,22,1689
7345,23,187
7346,3,1350
7347,4,478
7348,43,2193
7349,9,542
7350,39,1067
7351,25,774
7352,5,360
7353,4,1530
7354,40,229
7355,16,2105
7356,13,93
7357,32,653
7358,37,833
7359,24,1122
7360,28,1696
7361,31,1446
7362,39,792
7363,41,1851
7364,45,1118
7365,31,2112
7366,15,856
7367,31,1579
7368,39,1134
7369,9,791
7370,37,1231
7371,46,1382
7372,38,1573
7373,20,1367
7374,13,100
7375,38,516
7376,5,1797
7377,13,504
7378,5,1756
7379,12,1729
7380,42,2145
7381,14,1373
7382,21,891
7383,19,1931
7384,35,1772
7385,14,507
7386,8,1627
7387,46,1226
7388,12,1895
7389,29,1404
7390,23,1467
7391,2,1269
7392,46,1252
7393,47,1334
7394,22,817
7395,35,1540
7396,41,1598
7397,1,2005
7398,17,865
7399,12,1460
7400,13,840
7401,22,1530
7402,38,860
7403,10,510
7404,44,522
7405,14,389
7406,3,1243
7407,39,981
7408,31,1410
7409,34,1871
7410,44,286
7411,17,1698
7412,40,718
7413,6,919
7414,41,2064
7415,17,643
7416,38,1745
7417,42,1077
7418,16,348
7419,26,1259
7420,27,1012
7421,45,916
7422,39,181
7423,7,1858
7424,28,565
7425,8,846
7426,39,567
7427,12,463
7428,1,406
7429,31,1692
7430,27,918
7431,3,1902
7432,15,1775
7433,13,1585
7434,22,447
7435,9,435
7436,10,1463
7437,12,1977
7438,7,1280
7439,15,1416
7440,23,1040
7441,17,586
7442,40,2016
7443,22,420
7444,30,891
7445,36,2081
7446,34,957
7447,14,1313
7448,40,337
7449,2,1693
7450,6,762
7451,39,550
7452,26,980
7453,46,2095
7454,11,461
7455,8,30
7456,23,868
7457,5,1364
7458,19,631
7459,4,832
7460,27,732
7461,19,978
7462,45,2068
7463,21,963
7464,33,1431
7465,6,1982
7466,36,2074
7467,28,2152
7468,15,953
7469,6,748
7470,13,685
7471,41,920
7472,33,849
7473,19,574
7474,17,1751
7475,36,607
7476,12,218
7477,48,1624
7478,1,1310
7479,7,1183
7480,42,1
7481,40,545
7482,15,511
7483,16,1598
7484,4,1317
7485,37,989
7486,24,1762
7487,17,1283
7488,17,1082
7489,34,458
7490,13,1254
7491,29,1383
7492,4,332
7493,20,1969
7494,20,597
7495,43,60
7496,30,1907
7497,20,349
7498,3,602
7499,26,1037
7500,26,907
7501,44,1030
7502,46,711
7503,15,214
7504,12,148
7505,25,348
7506,11,779
7507,4,116
7508,33,146
7509,0,797
7510,14,399
7511,15,2150
7512,6,1729
7513,2,828
7514,9,1349
7515,2,950
7516,21,1130
7517,0,834
7518,3,1151
7519,29,736
7520,33,292
7521,34,751
7522,49,754
7523,4,1305
7524,40,1305
7525,29,617
7526,46,916
7527,13,1018
7528,16,1829
7529,11,1197
7530,22,278
7531,42,315
7532,40,912
7533,35,1804
7534,41,1085
7535,19,1017
7536,33,430
7537,1,757
7538,25,1427
7539,0,1219
7540,5,182
7541,3,1778
7542,41,1067
7543,30,836
7544,29,216
7545,27,534
7546,17,1967
7547,38,365
7548,12,1274
7549,17,451
7550,32,763
7551,15,2034
7552,7,1412
7553,4,1751
7554,7,1895
7555,49,1743
7556,49,1493
7557,36,1513
7558,7,2064
7559,15,901
7560,21,2159
7561,36,1101
7562,33,1073
7563,18,1496
7564,3,1001
7565,14,928
7566,27,1704
7567,37,1469
7568,19,656
7569,26,1078
7570,3,2027
7571,10,335
7572,9,2072
7573,44,1977
7574,0,245
7575,38,1425
7576,49,1374
7577,11,230
7578,2,1934
7579,19,800
7580,16,581
7581,14,1752
7582,27,552
7583,16,74
7584,27,1541
7585,4,656
7586,47,1404
7587,30,139
7588,22,1923
7589,42,2021
7590,47,620
7591,32,1948
7592,47,1479
7593,35,185
7594,30,187
7595,8,1527
7596,41,651
7597,2,1463
7598,29,2221
7599,42,1686
7600,44,1170
7601,18,1405
7602,0,170
7603,39,375
7604,31,238
7605,17,531
7606,38,1183
7607,35,1542
7608,9,219
7609,19,1580
7610,5,910
7611,39,1202
7612,42,2140
7613,27,1646
7614,30,1316
7615,14,1665
7616,23,2104
7617,5,417
7618,8,1398
7619,3,1118
7620,17,1231
7621,42,1318
7622,37,1774
7623,11,228
7624,16,86
7625,34,1420
7626,36,1425
7627,40,1584
7628,3,19
7629,47,311
7630,18,1234
7631,32,338
7632,42,861
7633,44,568
7634,9,273
7635,11,290
7636,26,1239
7637,32,475
7638,14,2221
7639,0,932
7640,30,918
7641,22,1524
7642,2,1726
7643,10,590
7644,17,1762
7645,31,1228
7646,15,1511
7647,38,1537
7648,15,2051
7649,2,176
7650,33,1398
7651,40,1528
7652,20,39
7653,4,1272
7654,45,1619
7655,40,1370
7656,32,198
7657,9,1362
7658,49,1805
7659,24,536
7660,46,2190
7661,44,335
7662,15,977
7663,44,1337
7664,2,2126
7665,26,878
7666,44,1278
7667,20,724
7668,2,1622
7669,35,1347
7670,10,734
7671,1,251
7672,21,42
7673,36,582
7674,19,140
7675,33,1049
7676,33,2154
7677,34,60
7678,42,902
7679,28,616
7680,21,2146
7681,16,1772
7682,3,1677
7683,7,1031
7684,3,769
7685,47,1425
7686,19,903
7687,16,1379
7688,22,376
7689,29,2217
7690,36,328
7691,38,376
7692,1,1748
7693,3,1298
7694,49,1856
7695,31,1698
7696,46,1227
7697,0,999
7698,33,30
7699,38,896
7700,15,1708
7701,13,1167
7702,29,1136
7703,6,451
7704,15,2021
7705,46,756
7706,33,994
7707,16,1994
7708,5,249
7709,24,1104
7710,13,2207
7711,16,835
7712,45,1995
7713,41,2049
7714,27,875
7715,28,29
7716,2,1036
7717,18,876
7718,21,326
7719,13,1853
7720,10,326
7721,14,158
7722,44,633
7723,5,1133
7724,9,1530
7725,18,2045
7726,6,1336
7727,47,1563
7728,3,982
7729,17,614
7730,9,117
7731,18,29
7732,46,1002
7733,17,83
7734,30,1202
7735,30,1390
7736,45,1117
7737,8,2136
7738,35,1813
7739,28,821
7740,13,1922
7741,35,687
7742,20,1613
7743,22,2205
7744,29,1507
7745,43,1866
7746,49,1837
7747,44,1974
7748,46,308
7749,48,1681
7750,4,1684
7751,22,1851
7752,29,550
7753,26,1992
7754,27,1424
7755,34,427
7756,30,1386
7757,21,2221
7758,8,665
7759,47,2034
7760,25,122
7761,11,862
7762,12,1600
7763,38,1805
7764,42,614
7765,19,1952
7766,21,178
7767,14,467
7768,45,1777
7769,32,806
7770,27,224
7771,49,1922
7772,18,358
7773,28,370
7774,24,137
7775,4,2096
7776,27,628
7777,2,265
7778,34,1882
7779,6,2126
7780,16,469
7781,47,1938
7782,32,1350
7783,32,983
7784,5,1456
7785,14,30
7786,16,269
7787,49,1996
7788,8,1496
7789,5,603
7790,16,1476
7791,27,40
7792,15,518
7793,37,1277
7794,2,1782
7795,31,370
7796,9,947
7797,22,1588
7798,8,1853
7799,10,1860
7800,31,1010
7801,0,1000
7802,3,646
7803,2,1798
7804,26,26
7805,13,942
7806,22,1179
7807,26,1066
7808,27,919
7809,40,1742
7810,48,883
7811,49,282
7812,7,1799
7813,34,552
7814,4,1465
7815,14,822
7816,2,246
7817,28,404
7818,32,1339
7819,25,643
7820,47,693
7821,20,673
7822,42,1213
7823,11,2077
7824,6,2018
7825,20,1987
7826,1,177
7827,20,254
7828,48,1871
7829,16,798
7830,26,1445
7831,28,1290
7832,13,594
7833,7,207
7834,28,923
7835,31,1045
7836,31,712
7837,1,1630
7838,14,1666
7839,7,591
7840,45,1373
7841,12,513
7842,23,1404
7843,35,1599
7844,6,1123
7845,7,1271
7846,22,512
7847,41,1800
7848,33,1160
7849,28,1125
7850,38,2097
7851,8,176
7852,26,690
7853,30,1499
7854,23,343
7855,31,379
7856,8,1126
7857,8,214
7858,11,612
7859,9,1363
7860,34,1153
7861,31,830
7862,12,1531
7863,48,851
7864,12,2076
7865,37,1777
7866,35,162
7867,13,998
7868,36,1318
7869,44,741
7870,10,217
7871,10,1059
7872,32,287
7873,29,1783
7874,26,1164
7875,4,728
7876,24,1409
7877,33,2147
7878,20,1590
7879,4,1972
7880,5,1008
7881,17,1794
7882,25,135
7883,0,702
7884,36,1591
7885,46,2099
7886,2,654
7887,9,1243
7888,15,28
7889,10,1276
7890,7,719
7891,16,125
7892,17,513
7893,22,706
7894,49,1826
7895,20,1817
7896,46,589
7897,37,608
7898,9,915
7899,34,1920
7900,44,548
7901,15,1992
7902,36,302
7903,9,1518
7904,15,55
7905,30,793
7906,8,1536
7907,34,1877
7908,1,2181
7909,4,1078
7910,9,1182
7911,27,1919
7912,20,1975
7913,28,347
7914,3,1252
7915,48,103
7916,42,751
7917,33,1186
7918,38,1729
7919,2,790
7920,35,908
7921,15,1606
7922,6,443
7923,24,182
7924,46,1311
7925,1,2131
7926,24,1241
7927,8,91
7928,30,1981
7929,33,349
7930,27,1383
7931,43,1159
7932,34,1136
7933,12,1392
7934,1,1318
7935,2,1892
7936,27,1245
7937,16,54
7938,44,345
7939,34,1631
7940,38,1981
7941,2,259
7942,34,919
7943,26,621
7944,22,207
7945,32,1687
7946,20,1099
7947,18,62
7948,13,595
7949,6,478
7950,17,1611
7951,22,628
7952,25,1882
7953,38,382
7954,22,1072
7955,26,996
7956,49,976
7957,48,1253
7958,20,1586
7959,21,332
7960,16,963
7961,27,1333
7962,38,842
7963,49,2107
7964,48,1592
7965,39,299
7966,30,1098
7967,4,10
7968,9,1620
7969,9,2121
7970,33,278
7971,36,1265
7972,1,1093
7973,49,1408
7974,5,2093
7975,29,1669
7976,36,1275
7977,24,2212
7978,1,873
7979,22,1850
7980,34,166
7981,21,2206
7982,45,1880
7983,3,1967
7984,25,1157
7985,47,390
7986,44,494
7987,47,2092
7988,20,124
7989,32,1178
7990,36,1547
7991,0,2120
7992,16,263
7993,31,760
7994,5,1889
7995,5,890
7996,32,568
7997,16,1386
7998,22,1045
7999,12,879
8000,42,677
8001,8,198
8002,21,343
8003,27,813
8004,5,2116
8005,34,1540
8006,11,1142
8007,26,1054
8008,32,112
8009,48,2189
8010,21,146
8011,10,876
8012,47,2143
8013,0,348
8014,47,1132
8015,40,966
8016,39,1054
8017,45,899
8018,34,1983
8019,27,380
8020,9,1901
8021,5,1208
8022,22,469
8023,10,93
8024,35,617
8025,35,1654
8026,43,342
8027,28,784
8028,34,1124
8029,14,2175
8030,25,1164
8031,32,386
8032,39,370
8033,39,2102
8034,17,1343
8035,40,2190
8036,40,1575
8037,38,175
8038,47,779
8039,1,396
8040,42,1265
8041,4,1037
8042,41,1684
8043,0,1588
8044,43,1696
8045,23,1352
8046,3,897
8047,24,11
8048,5,1963
8049,9,892
8050,21,989
8051,11,2093
8052,31,156
8053,39,598
8054,24,1019
8055,35,328
8056,44,1645
8057,38,1575
8058,20,531
8059,24,2094
8060,3,1734
8061,35,903
8062,5,941
8063,17,916
8064,26,908
8065,47,882
8066,47,20
8067,12,556
8068,8,1264
8069,22,881
8070,26,1122
8071,48,2089
8072,1,76
8073,6,1066
8074,38,1475
8075,42,1215
8076,8,1370
8077,17,1908
8078,45,1649
8079,38,2011
8080,2,1270
8081,9,438
8082,20,436
8083,27,404
8084,22,1009
8085,11,2187
8086,40,815
8087,24,1933
8088,29,1597
8089,18,903
8090,2,254
8091,0,13
8092,37,795
8093,28,1264
8094,46,2085
8095,36,1251
8096,24,1379
8097,23,1032
8098,12,31
8099,7,474
8100,10,1431
8101,36,843
8102,4,1981
8103,41,816
8104,26,1003
8105,46,474
8106,40,1372
8107,40,839
8108,14,1674
8109,23,465
8110,13,1715
8111,18,404
8112,39,96
8113,0,44
8114,25,986
8115,46,183
8116,42,1304
8117,3,478
8118,3,1159
8119,10,321
8120,11,786
8121,35,1855
8122,31,1782
8123,14,2145
8124,34,1396
8125,48,221
8126,39,494
8127,10,1789
8128,24,2150
8129,14,2066
8130,39,380
8131,6,1921
8132,46,1280
8133,37,1387
8134,36,1212
8135,17,209
8136,49,1976
8137,23,19
8138,15,1476
8139,35,2212
8140,12,1047
8141,9,838
8142,8,1947
8143,44,1519
8144,33,1717
8145,30,2142
8146,23,678
8147,36,595
8148,27,1129
8149,26,253
8150,16,2146
8151,26,707
8152,37,1002
8153,44,1188
8154,39,140
8155,32,1481
8156,43,878
8157,45,688
8158,44,487
8159,15,1433
8160,18,286
8161,8,72
8162,12,514
8163,6,1589
8164,22,1924
8165,7,1548
8166,25,1965
8167,19,827
8168,3,2104
8169,19,1699
8170,38,722
8171,9,1281
8172,11,733
8173,23,730
8174,9,2137
8175,6,1556
8176,43,1898
8177,37,1636
8178,3,2179
8179,49,929
8180,30,1701
8181,11,676
8182,2,2195
8183,33,1207
8184,43,1345
8185,48,1815
8186,23,1219
8187,32,1945
8188,46,1364
8189,3,2074
8190,9,2065
8191,42,106
8192,42,925
8193,23,1987
8194,30,647
8195,47,546
8196,6,2060
8197,17,841
8198,4,1679
8199,2,686
8200,26,635
8201,39,1778
8202,9,1030
8203,37,847
8204,26,2054
8205,30,1331
8206,46,1918
8207,34,1303
8208,21,560
8209,5,1343
8210,43,1705
8211,17,1490
8212,49,816
8213,7,1983
8214,15,639
8215,13,94
8216,10,1816
8217,43,1125
8218,22,1343
8219,6,820
8220,21,2017
8221,5,73
8222,44,1991
8223,43,989
8224,19,2114
8225,17,1701
8226,28,657
8227,30,201
8228,45,1052
8229,47,590
8230,34,1932
8231,34,922
8232,17,920
8233,42,2079
8234,40,1811
8235,18,807
8236,23,1768
8237,13,2103
8238,24,1296
8239,33,1568
8240,9,111
8241,16,2129
8242,38,1421
8243,31,1305
8244,22,1016
8245,4,124
8246,25,1261
8247,31,2198
8248,49,375
8249,18,2005
8250,4,1450
8251,1,567
8252,46,2161
8253,47,1353
8254,20,1417
8255,47,1451
8256,9,1082
8257,5,2125
8258,23,1293
8259,7,1060
8260,17,72
8261,44,1768
8262,45,58
8263,30,838
8264,22,419
8265,15,20
8266,27,852
8267,47,1958
8268,41,435
8269,27,454
8270,36,1187
8271,37,984
8272,16,205
8273,40,375
8274,43,2145
8275,0,1662
8276,4,2219
8277,30,1657
8278,30,1066
8279,24,1692
8280,45,769
8281,25,1571
8282,0,1802
8283,1,764
8284,21,1386
8285,27,293
8286,16,1151
8287,39,617
8288,31,259
8289,34,1994
8290,27,189
8291,22,877
8292,12,482
8293,27,2039
8294,7,2207
8295,37,663
8296,36,1901
8297,0,1416
8298,40,2104
8299,9,539
8300,44,1658
8301,34,1247
8302,17,149
8303,7,726
8304,16,1212
8305,49,1925
8306,11,811
8307,0,1729
8308,36,1355
8309,14,1127
8310,33,909
8311,34,1838
8312,15,1058
8313,49,1290
8314,20,398
8315,25,274
8316,13,452
8317,41,2147
8318,29,1176
8319,46,399
8320,11,1105
8321,3,808
8322,47,639
8323,10,302
8324,21,922
8325,9,1185
8326,8,2166
8327,32,1942
8328,20,2084
8329,41,1234
8330,7,981
8331,13,336
8332,17,1403
8333,14,1302
8334,2,362
8335,44,1949
8336,16,1607
8337,22,197
8338,42,762
8339,10,1179
8340,20,1911
8341,32,2187
8342,4,1124
8343,13,1492
8344,15,1495
8345,9,430
8346,1,433
8347,22,1318
8348,10,328
8349,21,1897
8350,42,693
8351,30,2136
8352,47,678
8353,21,1772
8354,23,1340
8355,8,275
8356,15,148
8357,42,80
8358,45,1835
8359,4,836
8360,27,114
8361,19,228
8362,33,1850
8363,30,2215
8364,49,4
8365,42,1919
8366,14,1521
8367,40,1079
8368,44,857
8369,0,1005
8370,32,416
8371,21,1028
8372,6,439
8373,36,2076
8374,6,1648
8375,25,393
8376,37,2002
8377,38,1614
8378,7,1152
8379,38,1952
8380,43,137
8381,9,2196
8382,42,330
8383,33,1745
8384,26,246
8385,46,547
8386,10,932
8387,31,1580
8388,41,1129
8389,9,1466
8390,22,1098
8391,4,1219
8392,10,1088
8393,6,719
8394,35,1236
8395,43,1605
8396,19,294
8397,32,541
8398,42,1736
8399,36,1260
8400,26,122
8401,33,1072
8402,3,2108
8403,2,1152
8404,36,592
8405,46,723
8406,45,357
8407,4,398
8408,14,83
8409,31,2179
8410,19,1992
8411,22,2067
8412,40,1749
8413,49,1845
8414,18,962
8415,42,657
8416,40,4
8417,11,1765
8418,42,351
8419,29,993
8420,32,651
8421,27,576
8422,20,412
8423,19,811
8424,23,1481
8425,17,1689
8426,18,1171
8427,26,42
8428,37,303
8429,13,1653
8430,36,1488
8431,19,608
8432,28,1273
8433,47,1133
8434,49,953
8435,22,897
8436,30,11
8437,24,427
8438,43,684
8439,1,1663
8440,13,2082
8441,46,999
8442,2,1759
8443,40,385
8444,37,143
8445,47,1617
8446,41,1086
8447,1,1364
8448,5,323
8449,12,915
8450,32,2093
8451,23,2162
8452,10,1140
8453,44,349
8454,12,1739
8455,47,125
8456,15,332
8457,21,201
8458,29,1628
8459,42,844
8460,39,1709
8461,45,1694
8462,38,1933
8463,37,878
8464,14,1814
8465,36,527
8466,13,1526
8467,28,1431
8468,24,2159
8469,19,1256
8470,1,1722
8471,44,1686
8472,41,1149
8473,42,1937
8474,41,955
8475,48,351
8476,34,1141
8477,31,1813
8478,8,1594
8479,23,1015
8480,25,1126
8481,32,1688
8482,46,1156
8483,43,457
8484,0,1964
8485,8,1894
8486,48,601
8487,1,307
8488,4,663
8489,26,1020
8490,1,1721
8491,46,1911
8492,28,1008
8493,12,1412
8494,18,697
8495,48,991
8496,6,1278
8497,6,991
8498,1,743
8499,1,1087
8500,22,2073
8501,14,1823
8502,37,889
8503,41,1006
8504,15,351
8505,2,2102
8506,1,1699
8507,37,2184
8508,19,999
8509,33,47
8510,15,1326
8511,2,2153
8512,14,885
8513,35,545
8514,2,240
8515,47,169
8516,7,2123
8517,14,1889
8518,43,1059
8519,19,713
8520,20,852
8521,30,831
8522,9,3
8523,28,119
8524,4,1114
8525,27,1305
8526,37,846
8527,31,583
8528,30,1450
8529,47,2054
8530,30,1292
8531,46,1113
8532,33,1009
8533,25,534
8534,4,200
8535,41,1446
8536,1,1198
8537,5,347
8538,28,758
8539,44,1383
8540,33,97
8541,32,1667
8542,46,2176
8543,1,102
8544,27,796
8545,49,377
8546,46,954
8547,16,1622
8548,12,1421
8549,25,1274
8550,45,2191
8551,29,1388
8552,19,2151
8553,26,575
8554,13,920
8555,14,162
8556,23,1884
8557,24,634
8558,8,1934
8559,40,1024
8560,6,1685
8561,8,931
8562,20,1012
8563,28,2065
8564,1,512
8565,12,1981
8566,33,1857
8567,26,393
8568,46,2162
8569,31,1341
8570,10,664
8571,15,1796
8572,30,1794
8573,26,192
8574,23,607
8575,7,1373
8576,0,1549
8577,9,186
8578,6,1829
8579,8,1854
8580,22,471
8581,21,582
8582,20,713
8583,40,357
8584,0,1482
8585,11,28
8586,27,1777
8587,45,586
8588,23,830
8589,44,1368
8590,47,2009
8591,26,2143
8592,5,684
8593,13,756
8594,34,396
8595,20,797
8596,22,830
8597,1,1655
8598,41,258
8599,20,769
8600,48,799
8601,10,79
8602,27,2103
8603,40,753
8604,7,2192
8605,46,2108
8606,47,658
8607,34,1706
